"food_facts_id","food_name","public_food_key","calcium","carbohydrates","classification","energy","fat_total","iodine","magnesium","potassium","protein","saturated_fat","sodium","total_dietary_fibre","total_sugars","creation_ts","last_modified_ts"
1573,"Pea, split, dried","F006543","42","50.5","25101","1427","2","0","95","930","23","0.23","7","10.1","2.5","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1574,"Pea, split, dried, boiled, drained","F006544","13","9.1","25101","364","0.4","0","23","140","6.6","0.05","9","8.3","2.9","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1575,"Pea, yellow, whole, dried","F006545","59","43.6","24501","1361","2.3","0.4","113","990","23.3","0.32","12","17.7","2.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1576,"Peach, canned in pear juice","F006553","4","9.5","16402","184","0","0.8","7","141","0.6","0","8","1.3","8.3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1577,"Peach, canned in pear juice, drained","F006554","4","9.4","16402","191","0.1","0.8","7","121","0.8","0","7","2","8.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1578,"Peach, canned in pear juice, juice only","F006555","4","9.6","16402","174","0","0.8","7","170","0.4","0","10","0.3","8.5","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1579,"Peach, yellow, unpeeled, raw","F006573","5","8.7","16401","172","0","0.9","8","210","0.7","0","0","1.6","8.1","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1580,"Peanut butter, smooth & crunchy, added sugar & salt","F006577","54","14.3","22202","2495","49.6","10","190","620","22.2","8.75","477","5.8","8.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1581,"Peanut butter, smooth & crunchy, no added sugar or salt","F006579","54","9.4","22202","2628","54.3","17.5","177","632","24.3","9.44","12","6.5","5.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1582,"Pear, brown skin, unpeeled, raw","F006585","6","14.3","16103","264","0","0","7","100","0.3","0","2","3.4","10.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1583,"Pear, canned in pear juice","F006593","6","10.6","16104","194","0","0","6","100","0.5","0","6","1.7","8.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1584,"Pear, canned in pear juice, drained","F006594","5","10.3","16104","200","0","0","8","102","0.6","0","6","2.8","8.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1585,"Pear, canned in pear juice, juice only","F006595","6","11","16104","185","0","0","5","95","0.2","0","6","0.2","8.8","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1586,"Pear, green skin, unpeeled, raw","F006601","8","15.2","16103","278","0","0","7","130","0.4","0","0","3","12.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1587,"Pear, nashi, unpeeled, raw","F006604","5","11.1","16103","209","0.1","0","8","130","0.4","0","7","2.1","10.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1588,"Pear, Packham's triumph, unpeeled, raw","F006606","8","12.5","16103","231","0","0","7","120","0.4","0","0","3","12.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1589,"Pear, William Bartlett, unpeeled, raw","F006612","6","11.8","16103","228","0","0","7","106","0.3","0","1","3.7","9","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1590,"Pepper, black, ground","F006618","443","38.6","31302","1156","3.3","6","171","1329","10.4","1.39","20","25.3","0.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1591,"Persimmon, peeled, raw","F006628","29","16.1","16503","298","0.2","0","10","130","0.6","0","6","2.6","16.1","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1592,"Pie, savoury, meat, commercial, ready to eat","F006665","15","21.2","13405","943","11.2","8.8","18","124","8.9","5.55","500","2.4","1.3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1593,"Pie, savoury, meat, purchased frozen, baked","F006667","15","19.3","13405","909","11.3","1.5","19","126","8.6","5.49","478","2","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1594,"Pie, steak & kidney, canned","F006675","7","13.6","13405","693","7.7","5.3","8","120","10","3.86","230","0.9","0.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1595,"Pie, sweet, apple, commercial","F006679","18","31.4","13402","1059","12.9","0.9","10","26","3","6.18","200","1.3","15.1","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1596,"Pigeon (squab), whole, raw","F006698","13","0","18303","1219","25.5","1.3","18","199","16.2","6.84","68","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1597,"Pikelet or pancake, sweet, commercial","F006700","84","38.4","13602","912","4.3","7.8","29","230","5.7","0.64","359","2.1","13.8","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1598,"Pikelet, plain, homemade","F006701","97","47.9","13602","1160","5.9","7.8","23","144","7.5","3.38","470","1.7","13.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1599,"Pineapple, canned in juice, drained","F006708","9","10.9","16505","190","0","1.3","11","120","0","0","1","1.1","10.9","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1600,"Pineapple, canned in pineapple juice","F006707","4","12","16505","236","0.6","0","11","121","0.5","0.16","5","0.8","12","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1601,"Pineapple, canned in pineapple juice, juice only","F006710","6","10.6","16505","187","0","0","12","160","0.3","0","1","0","10.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1602,"Pineapple, canned in syrup","F006711","4","19.8","16505","360","0.6","0","11","80","0.3","0.16","6","0.7","19.8","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1603,"Pineapple, canned in syrup, drained","F006712","9","17.5","16505","296","0","1.3","11","120","0","0","1","1.2","17.5","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1604,"Pineapple, canned in syrup, syrup only","F006713","5","22","16505","370","0","0","9","90","0.3","0","1","0","22","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1605,"Pineapple, peeled, raw","F006702","9","7.9","16502","152","0","0","15","160","0.5","0","0","0.9","7.9","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1606,"Pizza, cheese & tomato, commercial","F006725","210","28.7","13501","1194","11","8.5","26","170","16.2","4.82","440","2.8","2.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1607,"Pizza, ham & pineapple, purchased frozen, baked","F006761","171","28.2","13501","961","6","2.7","22","210","11.5","2.58","468","3.1","4.8","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1608,"Pizza, ham & pineapple, takeaway style","F006762","140","23.1","13501","939","8.3","14.4","17","140","12.8","3.94","632","3.1","2.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
