publicFoodKey,classification,foodName,energy,protein,fatTotal,totalDietaryFibre,totalSugars,carbohydrates,calcium,iodine,magnesium,potassium,sodium,saturatedFat
F005139,18102,"Lamb, with bone, shin, lean, raw",477,23.9,1.9,0.0,0.0,0.0,15,1.2,24,350,110,0.82
F005140,18102,"Lamb, with bone, shin, semi-trimmed, casseroled, no added fat",852,33.4,7.7,0.0,0.0,0.0,19,1.1,24,250,79,3.48
F005141,18102,"Lamb, with bone, shin, semi-trimmed, raw",617,22.9,6.2,0.0,0.0,0.0,14,1.1,22,330,103,2.73
F005142,18102,"Lamb, with bone, shin, untrimmed, casseroled, no added fat",965,32.0,11.4,0.0,0.0,0.0,18,1.0,23,239,75,5.20
F005143,18102,"Lamb, with bone, shin, untrimmed, raw",785,21.7,11.2,0.0,0.0,0.0,13,1.0,21,306,95,5.00
F005145,13509,"Lasagne, beef, commercial, purchased frozen, baked",572,6.6,6.6,2.1,1.6,11.8,60,3.9,9,150,290,3.47
F005146,13509,"Lasagne, beef, homemade",751,9.9,8.0,1.4,3.0,16.2,91,9.6,22,324,112,4.39
F005162,24802,"Leek, fresh, boiled, drained",151,2.3,0.4,3.4,4.1,4.1,35,0.5,15,260,18,0.00
F005163,24802,"Leek, fresh, fried, no added fat",164,2.5,0.5,3.7,4.4,4.4,40,0.6,17,313,20,0.00
F005164,24802,"Leek, fresh, raw",136,2.1,0.4,3.1,3.7,3.7,33,0.5,14,260,17,0.00
F005172,16302,"Lemon peel, raw",121,1.5,0.3,10.6,0.0,0.0,134,0.0,15,160,6,0.07
F005174,16302,"Lemon, peeled, raw",115,0.6,0.2,2.5,1.8,1.8,20,0.0,9,120,2,0.00
F005175,16804,"Lemon, preserved",102,0.7,0.2,3.5,1.3,1.3,40,2.3,9,114,4449,0.01
F005177,25101,"Lentil, dried, boiled, drained",385,7.3,0.5,4.1,0.5,11.9,15,0.0,21,144,1,0.07
F005178,25101,"Lentil, French, hulled, dry",1353,28.3,2.0,15.0,1.0,38.8,55,0.0,91,670,2,0.24
F005181,25101,"Lentil, green, hulled, dry",1330,25.3,1.7,14.6,1.5,40.9,56,0.0,95,670,13,0.24
F005182,25101,"Lentil, hulled, dry",1349,25.5,1.9,14.4,1.7,41.8,60,0.1,93,670,6,0.24
F005184,25101,"Lentil, red, hulled, dry",1364,23.0,1.9,13.7,2.7,45.7,70,0.4,94,670,2,0.24
F005191,24401,"Lettuce, cos, raw",80,1.4,0.3,1.8,1.8,1.8,20,2.1,13,210,18,0.00
F005192,24401,"Lettuce, iceberg, raw",60,1.0,0.0,1.1,2.1,2.1,18,0.0,9,170,12,0.00
F005193,24401,"Lettuce, mignonette, raw",64,1.3,0.3,1.4,1.1,1.1,20,2.1,13,230,18,0.00
F005198,16302,"Lime, native, fruit",137,0.1,2.7,3.6,0.4,0.4,32,0.0,10,83,4,1.02
F005199,16302,"Lime, peeled, raw",122,0.8,0.2,4.1,1.2,1.2,22,0.0,11,150,3,0.00
F005213,28401,"Liquorice, allsorts",1473,2.3,0.3,1.4,76.2,88.1,113,0.0,48,425,48,0.22
F005214,28401,"Liquorice, black",1283,5.7,0.8,3.5,40.6,70.3,280,0.0,120,1060,120,0.56
F005215,28103,"Liquorice, chocolate-coated",1552,6.3,9.7,3.2,44.8,66.0,272,6.8,99,870,104,6.02
F005227,15201,"Lobster, southern rock, wild, flesh, purchased steamed or boiled",411,22.5,0.8,0.0,0.0,0.0,63,34.0,45,364,283,0.13
F005228,15201,"Lobster, southern rock, wild, flesh, raw",370,20.2,0.7,0.0,0.0,0.0,57,36.0,41,364,283,0.12
F005235,28401,"Lolly, hard varieties",1566,0.0,0.0,0.0,93.2,98.4,71,0.0,0,3,250,0.00
F005236,28401,"Lolly, jelly varieties",1260,3.9,0.0,0.0,45.3,75.1,6,0.0,1,3,39,0.00
F005241,28401,"Lolly, mint flavoured, sugar sweetened",1588,0.1,2.0,0.0,74.3,93.3,1,0.0,1,3,48,0.18
F005244,16105,"Loquat, peeled, raw",122,1.0,0.2,1.7,4.9,4.9,13,0.0,7,180,2,0.00
F005248,25101,"Lupin, dehulled, flakes, uncooked",1295,36.9,7.7,27.0,3.6,10.0,81,0.4,188,715,50,1.06
F005249,25101,"Lupin, dehulled, splits, uncooked",1320,37.5,7.9,27.8,2.8,10.0,84,0.4,189,730,50,1.08
F005250,25101,"Lupin, whole, uncooked",1182,28.6,6.5,41.5,2.3,7.4,211,0.4,171,570,50,0.89
F005255,16504,"Lychee, peeled, raw",296,1.1,0.1,1.3,16.2,16.2,2,0.0,7,150,1,0.00
F005259,13509,"Macaroni & cheese, homemade, cooked unfilled pasta, homemade cheese sauce",697,6.4,5.4,1.7,1.0,21.5,79,8.7,23,63,59,3.47
F005267,15101,"Mackerel, grilled, no added fat",768,26.4,8.6,0.0,0.0,0.0,15,37.7,45,611,81,2.78
F005268,15101,"Mackerel, raw",561,19.3,6.3,0.0,0.0,0.0,11,29.0,33,446,59,2.03
F005270,15101,"Mackerel, steamed, no added fat",668,23.0,7.5,0.0,0.0,0.0,13,27.6,35,451,60,2.42
F005279,12101,"Maize, grits, uncooked",1461,8.1,1.3,2.7,0.0,73.3,1,3.0,20,428,0,0.16
F005288,16304,"Mandarin, canned in syrup",240,0.4,0.1,0.6,13.4,13.5,7,0.0,6,72,5,0.00
F005289,16304,"Mandarin, canned in syrup, drained",254,0.5,0.2,1.1,13.6,13.8,9,0.0,6,72,6,0.00
F005292,16304,"Mandarin, canned in syrup, syrup only",223,0.2,0.0,0.0,13.2,13.2,5,0.0,5,72,4,0.00
F005293,16303,"Mandarin, peeled, raw",195,0.9,0.0,1.6,9.8,9.8,29,0.0,13,180,3,0.00
F005299,16504,"Mango, peeled, raw",237,0.4,0.0,1.3,12.9,13.4,9,0.0,10,153,0,0.00
F005300,16505,"Mango, pulped, canned",259,0.4,0.0,1.2,14.3,14.8,8,0.0,9,132,0,0.00
F009838,14303,"Margarine spread, monounsaturated (65% fat), rice bran oil, fortified",2425,0.3,65.4,0.0,0.0,0.0,7,4.4,1,20,310,21.22
F005319,14306,"Margarine spread, monounsaturated (70% fat), reduced salt (sodium 350 mg/100 g), added phytosterols",2820,0.7,75.9,0.0,0.0,0.0,3,4.0,1,18,356,16.62
F005309,14303,"Margarine spread, monounsaturated (greater than 65% fat)",2500,0.5,67.3,0.0,0.0,0.0,7,4.0,1,20,358,14.86
F005310,14303,"Margarine spread, monounsaturated (greater than 65% fat), reduced salt (sodium 360 mg/100 g)",2565,1.0,68.9,0.0,0.0,0.0,3,2.4,1,18,362,15.83
F005361,14304,"Margarine spread, monounsaturated, olive oil blend (65% fat), reduced salt (sodium 360 mg/100 g)",2376,1.0,63.8,0.0,0.0,0.0,3,2.4,1,32,350,16.10
F005352,14304,"Margarine spread, monounsaturated, reduced fat (55% fat) & salt (sodium 380 mg/100 g)",1922,1.0,51.5,0.0,0.0,0.0,3,1.7,1,18,338,11.52
F005345,14304,"Margarine spread, monounsaturated, reduced fat (less than 65% fat)",2342,0.5,63.1,0.0,0.0,0.0,3,4.2,1,64,442,13.72
F005370,14301,"Margarine spread, polyunsaturated (70% fat)",2552,0.0,69.0,0.0,0.0,0.0,7,3.0,1,24,562,14.79
F005373,14301,"Margarine spread, polyunsaturated (70% fat), reduced salt (sodium 280 mg/100 g)",2636,1.0,70.8,0.0,0.0,0.0,3,0.3,1,18,283,17.34
F005421,27201,"Marmalade, orange",1060,0.1,0.0,0.8,65.4,65.5,15,0.0,29,27,33,0.00
F005437,23302,"Mayonnaise, low fat, commercial",514,0.5,1.8,0.0,20.5,27.1,8,0.0,2,16,678,0.23
F005441,23301,"Mayonnaise, traditional (greater than 65% fat), commercial",2651,0.8,67.2,0.5,7.9,8.7,8,17.3,2,14,480,8.28
F009814,20601.00,"Meat alternative, legume and/or vegetable base, as purchased",755,7.5,5.9,5.5,4.9,21.3,49,11.0,48,340,360,0.81
F009816,20601,"Meat alternative, legume and/or vegetable base, cooked",932,9.2,7.3,6.8,6.0,26.3,51,8.8,44,294,311,1.00
F009799,20601,"Meat alternative, mycoprotein/fungus base, commercial, as purchased",478,13.8,4.1,5.6,0.0,2.5,200,2.6,42,120,170,0.85
F009821,20601,"Meat alternative, mycoprotein/fungus base, cooked",655,18.8,5.6,7.7,0.0,3.4,274,3.4,58,164,233,1.17
F009147,20601,"Meat alternative, protein (soy/wheat/pea) base, as purchased",944,19.4,13.4,4.4,0.8,3.2,74,9.7,45,320,520,5.56
F009823,20601,"Meat alternative, protein (soy/wheat/pea) base, cooked",1165,23.9,16.5,5.4,1.0,4.0,91,11.4,56,395,642,6.86
F005513,24705,"Melon, bitter, fresh, raw",46,0.9,0.0,3.3,0.1,0.2,22,0.0,16,260,3,0.00
F005514,24705,"Melon, hairy, fresh, raw",61,0.7,0.0,2.1,1.7,2.0,12,0.0,15,250,2,0.00
F005516,16601,"Melon, honey dew, white skin, peeled, raw",149,0.7,0.3,1.0,7.1,7.1,39,0.0,16,160,44,0.00
F005517,16601,"Melon, honey dew, yellow skin, peeled, raw",107,0.8,0.3,0.9,4.4,4.4,38,0.0,9,150,40,0.00
F005519,16601,"Melon, rockmelon, peeled, raw",99,0.5,0.1,1.0,4.7,4.7,7,0.0,8,215,14,0.00
F005520,16601,"Melon, watermelon, peeled, raw",133,0.6,0.0,0.4,7.0,7.3,5,0.1,12,122,3,0.00
F005522,27301,"Meringue, all flavours, commercial",1538,2.6,1.4,0.0,89.4,90.1,3,1.6,0,32,40,0.13
F005580,19106,"Milk, cow, canned, evaporated, reduced fat (approximately 2% fat)",380,7.8,2.1,0.0,10.6,10.6,266,53.0,25,348,104,1.35
F005581,19106,"Milk, cow, canned, evaporated, regular",588,7.5,8.2,0.0,10.0,10.0,256,53.0,24,340,104,5.23
F005582,19106,"Milk, cow, canned, sweetened, condensed, regular",1362,8.3,9.2,0.0,55.0,55.0,268,36.0,25,357,106,6.03
F005587,19803,"Milk, cow, fluid, flavoured, chocolate, reduced fat",264,3.3,1.9,0.0,8.6,8.6,112,21.5,14,169,46,1.25
F005598,19103,"Milk, cow, fluid, lactose free, reduced fat (1% fat)",184,3.4,1.2,0.1,4.8,5.0,117,28.0,10,150,41,0.81
F005599,19101,"Milk, cow, fluid, lactose free, regular fat (3.5% fat)",249,3.1,3.2,0.0,4.5,4.7,110,28.0,10,150,35,2.16
F005621,19104,"Milk, cow, fluid, reduced fat (1.5% fat), added omega 3 polyunsaturates",213,4.5,1.4,0.0,5.1,5.1,110,24.0,11,200,40,0.48
F005614,19103,"Milk, cow, fluid, reduced fat (1% fat)",181,3.3,1.2,0.0,4.8,4.8,115,25.6,11,156,36,0.85
F005634,19101,"Milk, cow, fluid, regular fat (3.5% fat)",271,3.3,3.4,0.0,5.4,5.4,106,22.9,10,142,35,2.31
F005635,19102,"Milk, cow, fluid, regular fat (3.5% fat), added omega 3 polyunsaturates",253,3.1,3.2,0.0,5.1,5.1,110,24.0,10,200,40,2.08
F005637,19105,"Milk, cow, fluid, skim (0.15% fat)",146,3.6,0.0,0.0,5.3,5.3,115,18.0,11,160,38,0.00
F005638,19105,"Milk, cow, fluid, skim (0.15% fat), added milk solids",173,4.2,0.0,0.0,6.3,6.3,135,21.6,13,193,46,0.01
F005649,19107,"Milk, cow, powder, regular fat, added vitamins A & D",2128,25.3,27.3,0.0,43.0,43.0,850,120.0,80,1300,310,18.26
F005650,19107,"Milk, cow, powder, regular fat, unfortified",2128,25.3,27.3,0.0,43.0,43.0,850,120.0,80,1300,310,18.26
F005652,19107,"Milk, cow, powder, skim",1519,34.9,0.8,0.0,56.0,56.0,1100,200.0,110,1800,420,0.51
F005647,32102,"Milk, human/breast, mature, fluid",286,1.3,4.2,0.0,6.8,6.8,32,3.0,3,51,17,1.90
F005658,15101,"Milkfish, aquacultured, flesh, grilled, no added fat",1089,32.0,14.7,0.0,0.0,0.0,25,39.0,42,475,115,5.19
F005659,15101,"Milkfish, aquacultured, flesh, raw",795,23.4,10.7,0.0,0.0,0.0,18,30.0,31,347,84,3.79
F005660,15101,"Milkfish, aquacultured, flesh, steamed, no added fat",946,27.8,12.8,0.0,0.0,0.0,22,28.6,33,351,85,4.51
F005690,12101,"Millet, boiled, no added fat or salt",487,3.3,1.1,1.2,0.2,22.1,4,0.6,35,64,2,0.11
F005692,12101,"Millet, uncooked",1483,10.2,3.5,3.7,0.6,67.4,8,0.0,104,195,1,0.33
F005694,11505,"Mineral water, citrus flavoured",152,0.0,0.0,0.0,9.3,9.3,5,0.0,4,5,15,0.00
F005696,11702,"Mineral water, natural, unflavoured",0,0.0,0.0,0.0,0.0,0.0,6,0.2,4,1,8,0.00
F005700,24403,"Mint, fresh, raw",225,3.1,1.1,7.2,0.9,4.4,210,6.6,34,380,28,0.26
F005712,16802,Mixed dried fruit,1241,2.4,0.6,3.6,68.4,71.2,57,0.9,32,733,18,0.08
F009788,24401,"Mixed leafy greens, commercial, raw",54,2.2,0.0,2.0,0.0,0.0,96,6.9,74,400,91,0.00
F005813,24803,"Mixed vegetables, purchased frozen, carrot, corn & pea/bean, boiled, drained",187,1.8,0.3,5.9,2.7,5.9,31,12.0,13,190,25,0.00
F005823,15101,"Morwong, fillet, grilled, no added fat",745,26.5,7.9,0.0,0.0,0.0,75,130.1,36,532,122,2.72
F005824,15101,"Morwong, fillet, raw",544,19.4,5.8,0.0,0.0,0.0,55,100.0,26,388,89,1.99
F005825,15101,"Morwong, fillet, steamed, no added fat",528,23.0,3.7,0.0,0.0,0.0,24,90.0,29,381,86,1.37
F009808,12514,"Muesli, granola, non-oat based, toasted, added nuts & seeds, unfortified",1851,11.9,18.8,6.6,8.7,53.5,56,7.7,170,410,59,2.01
F009807,12514,"Muesli, granola, toasted, added nuts & seeds, unfortified",1776,11.2,17.6,7.6,16.3,52.3,67,5.9,110,360,68,2.93
F005856,12514,"Muesli, toasted, added dried fruit & nuts, unfortified",1680,8.9,13.3,11.4,21.7,56.6,56,4.0,97,380,33,2.41
F005857,12514,"Muesli, untoasted or natural style, added dried fruit, unfortified",1646,10.8,10.8,9.4,18.7,59.2,57,0.0,110,440,41,2.77
F005877,13304,"Muffin, cake-style, berry, commercial",1412,5.2,15.7,1.9,26.1,44.4,110,9.2,16,120,367,3.70
F005882,13304,"Muffin, cake-style, chocolate chip, commercial",1567,6.4,17.7,1.4,29.5,48.1,110,3.8,27,152,344,3.65
F005896,12301,"Muffin, English style, from white flour",938,10.1,2.1,3.2,1.7,38.7,170,55.2,24,130,418,0.34
F005897,12301,"Muffin, English style, from white flour, added dried fruit, toasted",1050,9.8,2.0,3.6,11.2,46.1,169,49.0,27,225,392,0.34
F005898,12301,"Muffin, English style, from white flour, toasted",1019,11.0,2.3,3.4,1.8,42.1,185,57.0,26,141,454,0.38
F005916,16201,"Mulberry, raw",139,2.2,0.2,2.2,4.3,4.3,20,0.0,12,310,6,0.00
F005921,15101,"Mullet, yelloweye, fillet, baked, no added fat",752,26.4,8.2,0.0,0.0,0.0,73,13.0,38,423,179,3.65
F005922,15101,"Mullet, yelloweye, fillet, raw",549,19.2,6.0,0.0,0.0,0.0,53,10.0,28,309,131,2.67
F005923,15101,"Mullet, yelloweye, fillet, steamed, no added fat",559,22.0,5.0,0.0,0.0,0.0,40,10.0,34,284,144,2.00
F005926,15101,"Mulloway, flesh, baked, no added fat",595,28.2,3.2,0.0,0.0,0.0,36,0.0,34,455,74,1.07
F005930,15101,"Mulloway, flesh, raw",435,20.6,2.3,0.0,0.0,0.0,26,0.0,25,332,54,0.78
F005932,15101,"Mulloway, flesh, steamed, no added fat",540,23.2,3.9,0.0,0.0,0.0,30,10.0,28,353,63,1.36
F005945,24703,"Mushroom, common, fresh, fried, no added fat",156,4.0,0.7,2.5,0.0,2.3,5,0.0,20,643,15,0.14
F005946,24703,"Mushroom, common, fresh, raw",87,2.2,0.4,1.4,0.0,1.3,3,0.0,11,360,9,0.08
F005948,24703,"Mushroom, common, vitamin D enhanced, fresh, fried, no added fat",156,4.0,0.7,2.5,0.0,2.3,5,0.0,20,643,15,0.14
F005949,24703,"Mushroom, common, vitamin D enhanced, fresh, raw",87,2.2,0.4,1.4,0.0,1.3,3,0.0,11,360,9,0.08
F005968,15202,"Mussel, blue, steamed",438,16.0,2.3,0.0,0.0,4.7,173,267.8,76,130,353,0.37
F005972,31302,Mustard powder,2289,29.4,39.5,5.0,5.0,17.2,160,0.0,310,650,3,2.00
F005973,23103,"Mustard, cream style",348,5.8,3.1,4.1,3.6,6.2,83,0.0,55,160,1420,0.14
F005976,18102,"Mutton, all cuts, separable fat, cooked",2694,10.7,67.9,0.0,0.0,0.0,8,0.0,26,310,64,28.40
F005977,18102,"Mutton, all cuts, separable fat, raw",2522,8.2,64.4,0.0,0.0,0.0,10,0.0,8,130,33,28.61
F005978,18102,"Mutton, boneless dice or strips, shoulder, lean, casseroled, no added fat",1041,36.4,11.4,0.0,0.0,0.0,20,1.2,32,350,66,3.92
F005979,18102,"Mutton, boneless dice or strips, shoulder, lean, raw",518,21.3,4.2,0.0,0.0,0.0,5,0.0,21,280,61,1.57
F005980,18102,"Mutton, boneless dice or strips, shoulder, semi-trimmed, casseroled, no added fat",1115,35.2,13.9,0.0,0.0,0.0,19,1.1,32,348,66,5.03
F005981,18102,"Mutton, boneless dice or strips, shoulder, semi-trimmed, raw",678,20.2,9.0,0.0,0.0,0.0,5,0.0,20,268,59,3.73
F005982,18102,"Mutton, boneless dice or strips, shoulder, untrimmed, casseroled, no added fat",1137,34.9,14.7,0.0,0.0,0.0,19,1.1,32,348,66,5.36
F005983,18102,"Mutton, boneless dice or strips, shoulder, untrimmed, raw",716,20.0,10.2,0.0,0.0,0.0,5,0.0,20,265,58,4.25
F005997,18102,"Mutton, roasting piece, with bone, leg, lean, raw",509,21.6,3.8,0.0,0.0,0.0,8,1.2,35,340,80,1.33
F005998,18102,"Mutton, roasting piece, with bone, leg, lean, roasted, no added fat",792,29.8,7.7,0.0,0.0,0.0,8,1.2,24,280,56,2.72
F005999,18102,"Mutton, roasting piece, with bone, leg, semi-trimmed, raw",634,20.8,7.6,0.0,0.0,0.0,8,1.1,33,327,77,3.01
F006000,18102,"Mutton, roasting piece, with bone, leg, semi-trimmed, roasted, no added fat",919,28.5,11.7,0.0,0.0,0.0,8,1.1,24,282,56,4.43
F006001,18102,"Mutton, roasting piece, with bone, leg, untrimmed, raw",811,19.6,12.9,0.0,0.0,0.0,8,1.0,31,308,73,5.41
F006002,18102,"Mutton, roasting piece, with bone, leg, untrimmed, roasted, no added fat",1092,26.8,17.2,0.0,0.0,0.0,8,1.0,24,285,57,6.78
F006021,16401,"Nectarine, yellow, unpeeled, raw",178,0.8,0.0,1.6,9.0,9.0,4,0.0,9,240,0,0.00
F006030,26401,"Noodle snack, wheat, flavoured, dry",2080,10.4,23.6,1.7,1.8,60.0,23,2.0,25,183,938,10.72
F006038,12403,"Noodle, rice stick, boiled, drained",498,2.5,0.0,0.7,0.0,26.1,6,3.7,4,7,3,0.00
F006042,12403,"Noodle, soba, boiled, drained",455,3.6,0.4,1.6,0.0,21.5,9,4.1,21,40,170,0.07
F006043,12403,"Noodle, soba, dry",1503,11.9,1.3,5.3,0.0,71.2,29,13.6,70,132,563,0.22
F006044,12401,"Noodle, wheat with egg, plain, boiled, no added fat",647,6.6,1.0,2.2,0.3,28.2,11,4.3,18,49,4,0.18
F006048,12401,"Noodle, wheat, fresh, soaked, drained",608,6.3,1.0,1.7,0.0,26.5,13,4.7,8,19,100,0.44
F006053,12402,"Noodle, wheat, instant, flavoured, boiled, drained",601,3.8,6.2,1.2,0.3,17.6,9,14.0,10,74,360,2.71
F006054,12402,"Noodle, wheat, instant, flavoured, boiled, undrained",226,1.4,2.3,0.4,0.1,6.6,4,5.7,4,28,137,1.02
F006055,12402,"Noodle, wheat, instant, flavoured, dry, uncooked",1842,11.0,19.1,3.7,0.9,54.0,28,43.0,31,227,1108,8.35
F006077,22204,"Nut, almond meal",2568,20.5,55.8,8.9,3.9,5.1,220,0.0,260,640,5,3.36
F006081,22204,"Nut, almond, with skin, raw, unsalted",2385,19.7,50.5,10.9,5.2,5.4,265,0.0,266,796,0,3.81
F006082,22204,"Nut, almond, with skin, roasted, unsalted",2461,19.7,52.5,10.9,5.2,5.4,265,0.0,266,796,0,4.03
F006087,22204,"Nut, brazil, raw or blanched, unsalted",2886,14.4,68.5,8.5,2.1,2.4,150,0.0,350,560,2,14.80
F006088,22204,"Nut, cashew, raw, unsalted",2540,17.0,49.2,5.9,5.5,22.9,34,0.0,250,550,11,8.37
F006090,22204,"Nut, cashew, roasted, salted",2554,17.0,48.5,3.0,6.4,26.7,34,2.8,240,630,270,9.00
F006092,22204,"Nut, cashew, roasted, unsalted",2530,17.0,47.7,3.4,6.5,26.8,42,2.4,260,610,7,8.16
F006095,22204,"Nut, chestnut, raw, unsalted",727,3.4,0.2,14.9,3.3,32.1,18,12.0,30,468,1,0.04
F006096,22204,"Nut, chestnut, roasted, unsalted",724,3.4,0.6,8.1,3.8,34.3,13,11.0,33,574,1,0.12
F006098,22204,"Nut, hazelnut, raw, unsalted",2689,14.8,61.4,10.4,4.4,5.1,86,0.0,160,680,3,2.70
F006099,22204,"Nut, macadamia, raw, unsalted",3018,9.2,74.0,6.4,4.5,4.5,48,0.0,95,410,1,10.04
F006107,22201,"Nut, peanut, with skin, raw, unsalted",2376,24.7,47.1,8.2,5.1,8.9,54,0.0,160,540,1,8.19
F006108,22201,"Nut, peanut, with skin, roasted, with oil, salted",2635,24.4,51.7,8.3,4.7,14.4,50,0.0,180,670,380,8.98
F006109,22201,"Nut, peanut, without skin, roasted, with oil, salted",2667,25.1,52.8,6.2,4.4,14.1,40,0.0,130,620,335,9.18
F006110,22201,"Nut, peanut, without skin, roasted, with oil, unsalted",2667,25.1,52.8,6.2,4.4,14.1,40,0.0,130,620,1,9.18
F006111,22204,"Nut, pecan, raw, unsalted",2973,9.8,71.9,8.4,4.3,4.9,51,0.0,110,500,3,4.54
F006112,22204,"Nut, pine, raw, unsalted",2925,13.0,70.0,5.1,3.4,4.5,11,0.0,230,600,3,4.22
F006113,22204,"Nut, pistachio, raw, unsalted",2542,19.7,50.6,9.0,5.9,15.8,90,0.0,100,950,7,5.80
F006116,22204,"Nut, walnut, raw, unsalted",2904,14.4,69.2,6.4,2.7,3.0,89,0.0,150,440,3,4.43
F006118,31302,"Nutmeg, dried, ground",2090,5.8,36.3,20.8,3.0,28.5,184,0.0,183,350,16,30.51
F006131,20106,"Oat beverage, fluid, added calcium",224,1.3,0.8,0.3,3.1,10.2,110,1.2,6,47,38,0.16
F006132,20106,"Oat beverage, fluid, unfortified",224,1.3,0.8,0.3,3.1,10.2,18,1.2,6,47,38,0.16
F006136,12101,"Oats, hulled, uncooked",1589,12.5,9.8,8.6,1.2,55.5,37,74.0,117,310,4,1.79
F006141,12601,"Oats, rolled, mixed with sugar or honey & other flavours, uncooked",1629,8.3,7.5,7.5,24.0,69.1,47,78.0,77,240,8,1.16
F006143,12101,"Oats, rolled, uncooked",1486,12.2,9.5,9.5,1.0,49.9,40,74.0,104,310,2,1.73
F006146,15202,"Octopus, boiled, no added fat",324,16.6,1.2,0.0,0.0,0.0,59,16.7,30,311,204,0.25
F006150,15202,"Octopus, raw",292,14.9,1.0,0.0,0.0,0.0,53,20.0,30,350,230,0.22
F006154,14402,"Oil, almond",3700,0.0,100.0,0.0,0.0,0.0,0,0.0,0,0,0,6.02
F006155,14402,"Oil, blend of monounsaturated vegetable oils",3700,0.0,100.0,0.0,0.0,0.0,0,0.0,0,0,0,6.88
F006156,14401,"Oil, blend of polyunsaturated vegetable oils",3700,0.0,100.0,0.0,0.0,0.0,0,0.0,0,0,0,14.15
F006159,14402,"Oil, canola",3700,0.0,100.0,0.0,0.0,0.0,1,0.0,0,0,0,7.30
F006165,14502,"Oil, copha",3700,0.2,99.9,0.0,0.0,0.0,0,0.0,0,1,1,92.41
F006166,14401,"Oil, cottonseed",3700,0.0,100.0,0.0,0.0,0.0,0,0.0,0,0,0,25.90
F006167,14401,"Oil, grapeseed",3700,0.0,100.0,0.0,0.0,0.0,0,0.0,0,0,0,11.38
F006168,14401,"Oil, linseed or flaxseed",3699,0.0,100.0,0.0,0.0,0.0,1,0.0,0,0,0,9.00
F006169,14402,"Oil, macadamia",3700,0.0,100.0,0.0,0.0,0.0,0,0.0,0,0,0,13.58
F006172,14402,"Oil, mustard seed",3700,0.0,100.0,0.0,0.0,0.0,0,0.0,0,0,0,12.04
F006177,14402,"Oil, olive",3695,0.0,99.9,0.0,0.0,0.0,0,0.0,0,0,0,15.52
F006181,14402,"Oil, palm",3700,0.0,100.0,0.0,0.0,0.0,0,0.0,0,0,0,49.30
F006183,14402,"Oil, peanut",3700,0.0,100.0,0.0,0.0,0.0,0,0.0,1,0,0,17.36
F006185,14402,"Oil, rice bran",3700,0.0,100.0,0.0,0.0,0.0,0,0.0,0,0,0,22.94
F006188,14401,"Oil, soybean",3700,0.0,100.0,0.0,0.0,0.0,0,0.0,0,0,0,14.29
F006189,14401,"Oil, sunflower",3700,0.0,100.0,0.0,0.0,0.0,0,0.0,0,0,0,10.16
F006191,14401,"Oil, vegetable",3700,0.0,100.0,0.0,0.0,0.0,0,0.0,0,0,0,10.52
F006194,24705,"Okra, cooked, no added fat",120,3.3,0.2,4.0,1.5,1.5,84,0.6,49,271,2,0.06
F006195,24705,"Okra, raw",112,3.1,0.2,3.7,1.4,1.4,82,0.6,48,280,2,0.06
F006198,23202,"Olive, green or black, drained",862,2.4,20.5,2.3,0.0,1.8,52,3.9,16,66,1450,2.59
F006224,24802,"Onion, mature, brown skinned, peeled, fresh, fried, no added fat",224,2.1,0.0,4.4,9.4,9.4,37,0.4,20,290,12,0.00
F006225,24802,"Onion, mature, brown skinned, peeled, raw",139,1.3,0.0,2.7,5.8,5.8,23,0.3,12,180,8,0.00
F009820,24802,"Onion, mature, red skinned, fried, no added fat",183,1.2,0.0,2.2,8.9,8.9,31,0.0,18,226,8,0.00
F009800,24802 ,"Onion, mature, red skinned, raw",113,0.8,0.0,1.4,5.5,5.5,19,0.0,11,140,5,0.00
F006242,24802,"Onion, mature, white skinned, peeled, fresh, fried, no added fat",203,2.7,0.2,3.3,7.5,7.5,41,0.8,19,267,21,0.00
F006243,24802,"Onion, mature, white skinned, peeled, fresh, raw",128,1.7,0.1,2.1,4.7,4.7,26,0.5,12,168,13,0.00
F006249,24802,"Onion, spring, fresh, fried, no added fat",204,2.7,0.3,3.1,7.2,7.4,35,0.8,18,226,21,0.00
F006250,24802,"Onion, spring, fresh, raw",127,1.7,0.2,1.9,4.5,4.6,22,0.5,11,140,13,0.00
F006276,16301,"Orange, navel, peeled, raw",174,1.0,0.0,2.4,8.2,8.2,23,0.0,12,190,0,0.00
F006277,16301,"Orange, peeled, raw",175,1.0,0.0,2.4,8.2,8.2,23,0.0,12,190,0,0.00
F006279,16301,"Orange, valencia, peeled, raw",175,1.0,0.0,2.4,8.2,8.2,23,0.1,12,190,0,0.00
F006281,31302,"Oregano, dried",1096,9.0,4.3,42.5,4.1,26.4,1597,0.0,270,1260,25,1.46
F006282,18303,"Ostrich, fan fillet, raw",424,23.4,0.7,0.0,0.0,0.0,3,0.0,26,308,53,0.22
F006283,18303,"Ostrich, moon steak, raw",455,23.7,1.4,0.0,0.0,0.0,3,0.0,26,315,52,0.46
F006285,15202,"Oyster, aquacultured, raw",268,10.1,2.3,0.0,0.0,0.6,190,183.8,78,225,535,0.50
F006288,15202,"Oyster, native, aquacultured, raw",191,7.3,1.5,0.0,0.0,0.6,139,161.8,78,190,585,0.36
F006289,15202,"Oyster, Pacific, aquacultured, raw",279,10.8,2.2,0.0,0.0,0.6,229,202.0,80,231,541,0.49
